start_range, end_range, start_end, input_value, parallelism, accuracy, precision, storage, num_inp_vals, observed, obs_dec, expected, exp_dec, obs_dec-exp_dec, abs_err
-0.1,0.1,-0.1 to 0.1,0x9d79,8,dw,float16,mem,512,0x17f8,0.0019455,0x17fc,0.001949,-3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0xa0be,8,dw,float16,mem,512,0x17f0,0.001938,0x17f4,0.001942,-3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0xadfc,8,dw,float16,mem,512,0x1750,0.001785,0x174f,0.001784,9.5e-07,9.5e-07
-0.1,0.1,-0.1 to 0.1,0xad9c,8,dw,float16,mem,512,0x1758,0.001793,0x175a,0.001795,-1.9e-06,1.9e-06
-0.1,0.1,-0.1 to 0.1,0x2ab7,8,dw,float16,mem,512,0x183a,0.002064,0x183b,0.002066,-1.9e-06,1.9e-06
-0.1,0.1,-0.1 to 0.1,0x2cad,8,dw,float16,mem,512,0x184f,0.002104,0x1852,0.00211,-5.7e-06,5.7e-06
-0.1,0.1,-0.1 to 0.1,0xa790,8,dw,float16,mem,512,0x17c9,0.001901,0x17cb,0.001903,-1.9e-06,1.9e-06
-0.1,0.1,-0.1 to 0.1,0xaba5,8,dw,float16,mem,512,0x178c,0.0018425,0x1790,0.001846,-3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0xa05c,8,dw,float16,mem,512,0x17f0,0.001938,0x17f6,0.001944,-5.7e-06,5.7e-06
-0.1,0.1,-0.1 to 0.1,0x2a89,8,dw,float16,mem,512,0x183a,0.002064,0x183a,0.002064,0.0,0.0
-0.1,0.1,-0.1 to 0.1,0x2a26,8,dw,float16,mem,512,0x1836,0.002056,0x1836,0.002056,0.0,0.0
-0.1,0.1,-0.1 to 0.1,0xa96a,8,dw,float16,mem,512,0x17b2,0.001879,0x17b2,0.001879,0.0,0.0
-0.1,0.1,-0.1 to 0.1,0xae06,8,dw,float16,mem,512,0x1749,0.001779,0x174e,0.001783,-4.77e-06,4.77e-06
-0.1,0.1,-0.1 to 0.1,0xaac5,8,dw,float16,mem,512,0x179b,0.001857,0x179e,0.00186,-2.86e-06,2.86e-06
-0.1,0.1,-0.1 to 0.1,0xad73,8,dw,float16,mem,512,0x175f,0.0018,0x175f,0.0018,0.0,0.0
-0.1,0.1,-0.1 to 0.1,0x2024,8,dw,float16,mem,512,0x180c,0.001976,0x180c,0.001976,0.0,0.0
-0.1,0.1,-0.1 to 0.1,0x29f3,8,dw,float16,mem,512,0x1831,0.002047,0x1835,0.002054,-7.6e-06,7.6e-06
-0.1,0.1,-0.1 to 0.1,0xac3f,8,dw,float16,mem,512,0x177d,0.001828,0x1784,0.001835,-6.7e-06,6.7e-06
-0.1,0.1,-0.1 to 0.1,0xa95b,8,dw,float16,mem,512,0x17b2,0.001879,0x17b3,0.00188,-9.5e-07,9.5e-07
-0.1,0.1,-0.1 to 0.1,0x2ac8,8,dw,float16,mem,512,0x183a,0.002064,0x183c,0.002068,-3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0xa914,8,dw,float16,mem,512,0x17b2,0.001879,0x17b7,0.0018835,-4.77e-06,4.77e-06
-0.1,0.1,-0.1 to 0.1,0x2a2d,8,dw,float16,mem,512,0x1836,0.002056,0x1837,0.002058,-1.9e-06,1.9e-06
-0.1,0.1,-0.1 to 0.1,0x0314,8,dw,float16,mem,512,0x1800,0.001953,0x1804,0.00196,-7.6e-06,7.6e-06
-0.1,0.1,-0.1 to 0.1,0xa72d,8,dw,float16,mem,512,0x17c9,0.001901,0x17ce,0.001905,-4.77e-06,4.77e-06
-0.1,0.1,-0.1 to 0.1,0xae04,8,dw,float16,mem,512,0x1749,0.001779,0x174e,0.001783,-4.77e-06,4.77e-06
-0.1,0.1,-0.1 to 0.1,0x9161,8,dw,float16,mem,512,0x1800,0.001953,0x1803,0.001959,-5.7e-06,5.7e-06
-0.1,0.1,-0.1 to 0.1,0x2ba5,8,dw,float16,mem,512,0x1842,0.002079,0x1843,0.00208,-1.9e-06,1.9e-06
-0.1,0.1,-0.1 to 0.1,0xac7e,8,dw,float16,mem,512,0x1775,0.001821,0x177c,0.001827,-6.7e-06,6.7e-06
-0.1,0.1,-0.1 to 0.1,0xaad3,8,dw,float16,mem,512,0x179b,0.001857,0x179d,0.001859,-1.9e-06,1.9e-06
-0.1,0.1,-0.1 to 0.1,0xaa5b,8,dw,float16,mem,512,0x17a3,0.001864,0x17a4,0.001865,-9.5e-07,9.5e-07
-0.1,0.1,-0.1 to 0.1,0xa2b4,8,dw,float16,mem,512,0x17e9,0.001931,0x17ec,0.001934,-2.86e-06,2.86e-06
-0.1,0.1,-0.1 to 0.1,0xa93a,8,dw,float16,mem,512,0x17b2,0.001879,0x17b5,0.001882,-2.86e-06,2.86e-06
-0.1,0.1,-0.1 to 0.1,0x2611,8,dw,float16,mem,512,0x181d,0.002008,0x181d,0.002008,0.0,0.0
-0.1,0.1,-0.1 to 0.1,0xad6c,8,dw,float16,mem,512,0x175f,0.0018,0x1760,0.001801,-9.5e-07,9.5e-07
-0.1,0.1,-0.1 to 0.1,0x2ce7,8,dw,float16,mem,512,0x1854,0.002113,0x1856,0.002117,-3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0x2cce,8,dw,float16,mem,512,0x1854,0.002113,0x1854,0.002113,0.0,0.0
-0.1,0.1,-0.1 to 0.1,0xad53,8,dw,float16,mem,512,0x175f,0.0018,0x1763,0.001803,-3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0x2cc5,8,dw,float16,mem,512,0x1854,0.002113,0x1853,0.002111,1.9e-06,1.9e-06
-0.1,0.1,-0.1 to 0.1,0xac97,8,dw,float16,mem,512,0x1775,0.001821,0x1779,0.001824,-3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0x8943,8,dw,float16,mem,512,0x1800,0.001953,0x1804,0.00196,-7.6e-06,7.6e-06
-0.1,0.1,-0.1 to 0.1,0xad1b,8,dw,float16,mem,512,0x1766,0.001806,0x1769,0.001809,-2.86e-06,2.86e-06
-0.1,0.1,-0.1 to 0.1,0xabe1,8,dw,float16,mem,512,0x178c,0.0018425,0x178d,0.001843,-9.5e-07,9.5e-07
-0.1,0.1,-0.1 to 0.1,0x2ae8,8,dw,float16,mem,512,0x183a,0.002064,0x183d,0.00207,-5.7e-06,5.7e-06
-0.1,0.1,-0.1 to 0.1,0xadfc,8,dw,float16,mem,512,0x1750,0.001785,0x174f,0.001784,9.5e-07,9.5e-07
-0.1,0.1,-0.1 to 0.1,0xace9,8,dw,float16,mem,512,0x176e,0.001814,0x1770,0.001816,-1.9e-06,1.9e-06
-0.1,0.1,-0.1 to 0.1,0x253e,8,dw,float16,mem,512,0x1819,0.002,0x1819,0.002,0.0,0.0
-0.1,0.1,-0.1 to 0.1,0x2e0f,8,dw,float16,mem,512,0x1869,0.002153,0x186a,0.002155,-1.9e-06,1.9e-06
-0.1,0.1,-0.1 to 0.1,0x2870,8,dw,float16,mem,512,0x1825,0.002024,0x1828,0.00203,-5.7e-06,5.7e-06
-0.1,0.1,-0.1 to 0.1,0xadb6,8,dw,float16,mem,512,0x1758,0.001793,0x1757,0.001792,9.5e-07,9.5e-07
-0.1,0.1,-0.1 to 0.1,0x2b04,8,dw,float16,mem,512,0x183a,0.002064,0x183e,0.002071,-7.6e-06,7.6e-06
-0.1,0.1,-0.1 to 0.1,0xa980,8,dw,float16,mem,512,0x17aa,0.001871,0x17b1,0.001878,-6.7e-06,6.7e-06
-0.1,0.1,-0.1 to 0.1,0x23ff,8,dw,float16,mem,512,0x1810,0.001984,0x1814,0.001991,-7.6e-06,7.6e-06
-0.1,0.1,-0.1 to 0.1,0xadec,8,dw,float16,mem,512,0x1750,0.001785,0x1751,0.001786,-9.5e-07,9.5e-07
-0.1,0.1,-0.1 to 0.1,0xab4e,8,dw,float16,mem,512,0x1793,0.001849,0x1795,0.001851,-1.9e-06,1.9e-06
-0.1,0.1,-0.1 to 0.1,0xab1f,8,dw,float16,mem,512,0x1793,0.001849,0x1798,0.001854,-4.77e-06,4.77e-06
-0.1,0.1,-0.1 to 0.1,0x22f5,8,dw,float16,mem,512,0x1810,0.001984,0x1812,0.001987,-3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0x2912,8,dw,float16,mem,512,0x182d,0.002039,0x182d,0.002039,0.0,0.0
-0.1,0.1,-0.1 to 0.1,0x2a3e,8,dw,float16,mem,512,0x1836,0.002056,0x1837,0.002058,-1.9e-06,1.9e-06
-0.1,0.1,-0.1 to 0.1,0xae21,8,dw,float16,mem,512,0x1749,0.001779,0x174b,0.0017805,-1.9e-06,1.9e-06
-0.1,0.1,-0.1 to 0.1,0xab0b,8,dw,float16,mem,512,0x1793,0.001849,0x1799,0.001855,-5.7e-06,5.7e-06
-0.1,0.1,-0.1 to 0.1,0xaa44,8,dw,float16,mem,512,0x17a3,0.001864,0x17a5,0.001866,-1.9e-06,1.9e-06
-0.1,0.1,-0.1 to 0.1,0x27f6,8,dw,float16,mem,512,0x1821,0.002016,0x1824,0.002022,-5.7e-06,5.7e-06
-0.1,0.1,-0.1 to 0.1,0x28ca,8,dw,float16,mem,512,0x1829,0.002031,0x182b,0.002035,-3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0xa87e,8,dw,float16,mem,512,0x17ba,0.001886,0x17c0,0.001892,-5.7e-06,5.7e-06
-0.1,0.1,-0.1 to 0.1,0xacd0,8,dw,float16,mem,512,0x176e,0.001814,0x1773,0.001819,-4.77e-06,4.77e-06
-0.1,0.1,-0.1 to 0.1,0xa869,8,dw,float16,mem,512,0x17c1,0.001893,0x17c2,0.001894,-9.5e-07,9.5e-07
-0.1,0.1,-0.1 to 0.1,0x2b86,8,dw,float16,mem,512,0x183e,0.002071,0x1842,0.002079,-7.6e-06,7.6e-06
-0.1,0.1,-0.1 to 0.1,0xa999,8,dw,float16,mem,512,0x17aa,0.001871,0x17af,0.001876,-4.77e-06,4.77e-06
-0.1,0.1,-0.1 to 0.1,0xaa17,8,dw,float16,mem,512,0x17a3,0.001864,0x17a8,0.001869,-4.77e-06,4.77e-06
-0.1,0.1,-0.1 to 0.1,0x2cda,8,dw,float16,mem,512,0x1854,0.002113,0x1855,0.002115,-1.9e-06,1.9e-06
-0.1,0.1,-0.1 to 0.1,0x2d34,8,dw,float16,mem,512,0x1858,0.002121,0x185b,0.002127,-5.7e-06,5.7e-06
-0.1,0.1,-0.1 to 0.1,0x2d36,8,dw,float16,mem,512,0x1858,0.002121,0x185b,0.002127,-5.7e-06,5.7e-06
-0.1,0.1,-0.1 to 0.1,0xa200,8,dw,float16,mem,512,0x17e9,0.001931,0x17ef,0.001937,-5.7e-06,5.7e-06
-0.1,0.1,-0.1 to 0.1,0x2413,8,dw,float16,mem,512,0x1815,0.001993,0x1814,0.001991,1.9e-06,1.9e-06
-0.1,0.1,-0.1 to 0.1,0xac94,8,dw,float16,mem,512,0x1775,0.001821,0x177a,0.001825,-4.77e-06,4.77e-06
-0.1,0.1,-0.1 to 0.1,0x2d3f,8,dw,float16,mem,512,0x1858,0.002121,0x185b,0.002127,-5.7e-06,5.7e-06
-0.1,0.1,-0.1 to 0.1,0xa412,8,dw,float16,mem,512,0x17e1,0.001924,0x17e7,0.001929,-5.7e-06,5.7e-06
-0.1,0.1,-0.1 to 0.1,0xa5d4,8,dw,float16,mem,512,0x17d9,0.001916,0x17d9,0.001916,0.0,0.0
-0.1,0.1,-0.1 to 0.1,0xa978,8,dw,float16,mem,512,0x17aa,0.001871,0x17b1,0.001878,-6.7e-06,6.7e-06
-0.1,0.1,-0.1 to 0.1,0x2c87,8,dw,float16,mem,512,0x184f,0.002104,0x184f,0.002104,0.0,0.0
-0.1,0.1,-0.1 to 0.1,0x2c50,8,dw,float16,mem,512,0x184b,0.002096,0x184b,0.002096,0.0,0.0
-0.1,0.1,-0.1 to 0.1,0xad16,8,dw,float16,mem,512,0x1766,0.001806,0x176a,0.00181,-3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0xaa4e,8,dw,float16,mem,512,0x17a3,0.001864,0x17a5,0.001866,-1.9e-06,1.9e-06
-0.1,0.1,-0.1 to 0.1,0xa0da,8,dw,float16,mem,512,0x17f0,0.001938,0x17f4,0.001942,-3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0xa940,8,dw,float16,mem,512,0x17b2,0.001879,0x17b5,0.001882,-2.86e-06,2.86e-06
-0.1,0.1,-0.1 to 0.1,0x2d20,8,dw,float16,mem,512,0x1858,0.002121,0x1859,0.002123,-1.9e-06,1.9e-06
-0.1,0.1,-0.1 to 0.1,0xacb4,8,dw,float16,mem,512,0x1775,0.001821,0x1776,0.0018215,-9.5e-07,9.5e-07
-0.1,0.1,-0.1 to 0.1,0xac30,8,dw,float16,mem,512,0x1784,0.001835,0x1785,0.001836,-9.5e-07,9.5e-07
-0.1,0.1,-0.1 to 0.1,0x2d6a,8,dw,float16,mem,512,0x185c,0.002129,0x185e,0.002132,-3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0xa620,8,dw,float16,mem,512,0x17d1,0.001908,0x17d7,0.001914,-5.7e-06,5.7e-06
-0.1,0.1,-0.1 to 0.1,0xad04,8,dw,float16,mem,512,0x1766,0.001806,0x176c,0.001812,-5.7e-06,5.7e-06
-0.1,0.1,-0.1 to 0.1,0x29e0,8,dw,float16,mem,512,0x1831,0.002047,0x1834,0.002052,-5.7e-06,5.7e-06
-0.1,0.1,-0.1 to 0.1,0x2d50,8,dw,float16,mem,512,0x185c,0.002129,0x185d,0.00213,-1.9e-06,1.9e-06
-0.1,0.1,-0.1 to 0.1,0x282e,8,dw,float16,mem,512,0x1825,0.002024,0x1826,0.002026,-1.9e-06,1.9e-06
-0.1,0.1,-0.1 to 0.1,0x2de0,8,dw,float16,mem,512,0x1865,0.002146,0x1866,0.002148,-1.9e-06,1.9e-06
-0.1,0.1,-0.1 to 0.1,0x2c71,8,dw,float16,mem,512,0x184b,0.002096,0x184e,0.002102,-5.7e-06,5.7e-06
-0.1,0.1,-0.1 to 0.1,0xaa6b,8,dw,float16,mem,512,0x17a3,0.001864,0x17a3,0.001864,0.0,0.0
-0.1,0.1,-0.1 to 0.1,0xad2a,8,dw,float16,mem,512,0x1766,0.001806,0x1767,0.001807,-9.5e-07,9.5e-07
-0.1,0.1,-0.1 to 0.1,0xa864,8,dw,float16,mem,512,0x17c1,0.001893,0x17c2,0.001894,-9.5e-07,9.5e-07
-0.1,0.1,-0.1 to 0.1,0x202b,8,dw,float16,mem,512,0x180c,0.001976,0x180c,0.001976,0.0,0.0
-0.1,0.1,-0.1 to 0.1,0xaa2b,8,dw,float16,mem,512,0x17a3,0.001864,0x17a7,0.001868,-3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0xae0d,8,dw,float16,mem,512,0x1749,0.001779,0x174d,0.001782,-3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0x2311,8,dw,float16,mem,512,0x1810,0.001984,0x1812,0.001987,-3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0xaaff,8,dw,float16,mem,512,0x1793,0.001849,0x179a,0.001856,-6.7e-06,6.7e-06
-0.1,0.1,-0.1 to 0.1,0x2d00,8,dw,float16,mem,512,0x1854,0.002113,0x1857,0.00212,-5.7e-06,5.7e-06
-0.1,0.1,-0.1 to 0.1,0xad46,8,dw,float16,mem,512,0x175f,0.0018,0x1764,0.001804,-4.77e-06,4.77e-06
-0.1,0.1,-0.1 to 0.1,0xae36,8,dw,float16,mem,512,0x1749,0.001779,0x1749,0.001779,0.0,0.0
-0.1,0.1,-0.1 to 0.1,0xaa28,8,dw,float16,mem,512,0x17a3,0.001864,0x17a7,0.001868,-3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0x1800,8,dw,float16,mem,512,0x1804,0.00196,0x1806,0.001965,-3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0x2d4e,8,dw,float16,mem,512,0x185c,0.002129,0x185c,0.002129,0.0,0.0
-0.1,0.1,-0.1 to 0.1,0xab4f,8,dw,float16,mem,512,0x1793,0.001849,0x1795,0.001851,-1.9e-06,1.9e-06
-0.1,0.1,-0.1 to 0.1,0x1fe2,8,dw,float16,mem,512,0x1808,0.001968,0x180c,0.001976,-7.6e-06,7.6e-06
-0.1,0.1,-0.1 to 0.1,0xacb2,8,dw,float16,mem,512,0x1775,0.001821,0x1776,0.0018215,-9.5e-07,9.5e-07
-0.1,0.1,-0.1 to 0.1,0xadd7,8,dw,float16,mem,512,0x1750,0.001785,0x1753,0.001788,-2.86e-06,2.86e-06
-0.1,0.1,-0.1 to 0.1,0x2d03,8,dw,float16,mem,512,0x1854,0.002113,0x1857,0.00212,-5.7e-06,5.7e-06
-0.1,0.1,-0.1 to 0.1,0xac4f,8,dw,float16,mem,512,0x177d,0.001828,0x1782,0.001833,-4.77e-06,4.77e-06
-0.1,0.1,-0.1 to 0.1,0xab0a,8,dw,float16,mem,512,0x1793,0.001849,0x1799,0.001855,-5.7e-06,5.7e-06
-0.1,0.1,-0.1 to 0.1,0x282b,8,dw,float16,mem,512,0x1825,0.002024,0x1826,0.002026,-1.9e-06,1.9e-06
-0.1,0.1,-0.1 to 0.1,0x2d7c,8,dw,float16,mem,512,0x185c,0.002129,0x1860,0.002136,-7.6e-06,7.6e-06
-0.1,0.1,-0.1 to 0.1,0x2d9e,8,dw,float16,mem,512,0x1861,0.002138,0x1862,0.00214,-1.9e-06,1.9e-06
-0.1,0.1,-0.1 to 0.1,0x206f,8,dw,float16,mem,512,0x180c,0.001976,0x180d,0.001978,-1.9e-06,1.9e-06
-0.1,0.1,-0.1 to 0.1,0x9ea5,8,dw,float16,mem,512,0x17f8,0.0019455,0x17fa,0.001947,-1.9e-06,1.9e-06
-0.1,0.1,-0.1 to 0.1,0x2db7,8,dw,float16,mem,512,0x1861,0.002138,0x1864,0.002144,-5.7e-06,5.7e-06
-0.1,0.1,-0.1 to 0.1,0x1de5,8,dw,float16,mem,512,0x1808,0.001968,0x180a,0.001972,-3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0xad1f,8,dw,float16,mem,512,0x1766,0.001806,0x1769,0.001809,-2.86e-06,2.86e-06
-0.1,0.1,-0.1 to 0.1,0x2550,8,dw,float16,mem,512,0x1819,0.002,0x1819,0.002,0.0,0.0
-0.1,0.1,-0.1 to 0.1,0x28cf,8,dw,float16,mem,512,0x1829,0.002031,0x182b,0.002035,-3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0x2901,8,dw,float16,mem,512,0x1829,0.002031,0x182d,0.002039,-7.6e-06,7.6e-06
-0.1,0.1,-0.1 to 0.1,0x29d9,8,dw,float16,mem,512,0x1831,0.002047,0x1834,0.002052,-5.7e-06,5.7e-06
-0.1,0.1,-0.1 to 0.1,0x2a45,8,dw,float16,mem,512,0x1836,0.002056,0x1837,0.002058,-1.9e-06,1.9e-06
-0.1,0.1,-0.1 to 0.1,0xacf8,8,dw,float16,mem,512,0x176e,0.001814,0x176d,0.001813,9.5e-07,9.5e-07
-0.1,0.1,-0.1 to 0.1,0x202b,8,dw,float16,mem,512,0x180c,0.001976,0x180c,0.001976,0.0,0.0
-0.1,0.1,-0.1 to 0.1,0xa902,8,dw,float16,mem,512,0x17b2,0.001879,0x17b8,0.001884,-5.7e-06,5.7e-06
-0.1,0.1,-0.1 to 0.1,0xa96d,8,dw,float16,mem,512,0x17b2,0.001879,0x17b2,0.001879,0.0,0.0
-0.1,0.1,-0.1 to 0.1,0xa92a,8,dw,float16,mem,512,0x17b2,0.001879,0x17b6,0.001883,-3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0xa050,8,dw,float16,mem,512,0x17f0,0.001938,0x17f6,0.001944,-5.7e-06,5.7e-06
-0.1,0.1,-0.1 to 0.1,0x2e03,8,dw,float16,mem,512,0x1865,0.002146,0x1869,0.002153,-7.6e-06,7.6e-06
-0.1,0.1,-0.1 to 0.1,0x2778,8,dw,float16,mem,512,0x1821,0.002016,0x1822,0.002018,-1.9e-06,1.9e-06
-0.1,0.1,-0.1 to 0.1,0x25a7,8,dw,float16,mem,512,0x1819,0.002,0x181b,0.002005,-3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0xa5e2,8,dw,float16,mem,512,0x17d9,0.001916,0x17d8,0.001915,9.5e-07,9.5e-07
-0.1,0.1,-0.1 to 0.1,0xaabf,8,dw,float16,mem,512,0x179b,0.001857,0x179e,0.00186,-2.86e-06,2.86e-06
-0.1,0.1,-0.1 to 0.1,0xad0e,8,dw,float16,mem,512,0x1766,0.001806,0x176a,0.00181,-3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0x2e29,8,dw,float16,mem,512,0x1869,0.002153,0x186b,0.002157,-3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0x236e,8,dw,float16,mem,512,0x1810,0.001984,0x1813,0.00199,-5.7e-06,5.7e-06
-0.1,0.1,-0.1 to 0.1,0xac08,8,dw,float16,mem,512,0x1784,0.001835,0x178a,0.001841,-5.7e-06,5.7e-06
-0.1,0.1,-0.1 to 0.1,0xacb3,8,dw,float16,mem,512,0x1775,0.001821,0x1776,0.0018215,-9.5e-07,9.5e-07
-0.1,0.1,-0.1 to 0.1,0x2de0,8,dw,float16,mem,512,0x1865,0.002146,0x1866,0.002148,-1.9e-06,1.9e-06
-0.1,0.1,-0.1 to 0.1,0x9d60,8,dw,float16,mem,512,0x17f8,0.0019455,0x17fc,0.001949,-3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0xad6d,8,dw,float16,mem,512,0x175f,0.0018,0x1760,0.001801,-9.5e-07,9.5e-07
-0.1,0.1,-0.1 to 0.1,0x20df,8,dw,float16,mem,512,0x180c,0.001976,0x180e,0.00198,-3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0xac44,8,dw,float16,mem,512,0x177d,0.001828,0x1783,0.001834,-5.7e-06,5.7e-06
-0.1,0.1,-0.1 to 0.1,0x27a7,8,dw,float16,mem,512,0x1821,0.002016,0x1823,0.00202,-3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0xac72,8,dw,float16,mem,512,0x177d,0.001828,0x177e,0.001829,-9.5e-07,9.5e-07
-0.1,0.1,-0.1 to 0.1,0x29b5,8,dw,float16,mem,512,0x1831,0.002047,0x1833,0.00205,-3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0xa1d7,8,dw,float16,mem,512,0x17f0,0.001938,0x17f0,0.001938,0.0,0.0
-0.1,0.1,-0.1 to 0.1,0xa6bd,8,dw,float16,mem,512,0x17d1,0.001908,0x17d2,0.001909,-9.5e-07,9.5e-07
-0.1,0.1,-0.1 to 0.1,0x2caa,8,dw,float16,mem,512,0x184f,0.002104,0x1851,0.002108,-3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0xada7,8,dw,float16,mem,512,0x1758,0.001793,0x1759,0.001794,-9.5e-07,9.5e-07
-0.1,0.1,-0.1 to 0.1,0xab3b,8,dw,float16,mem,512,0x1793,0.001849,0x1797,0.001853,-3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0xa081,8,dw,float16,mem,512,0x17f0,0.001938,0x17f5,0.001943,-4.77e-06,4.77e-06
-0.1,0.1,-0.1 to 0.1,0x2213,8,dw,float16,mem,512,0x180c,0.001976,0x1810,0.001984,-7.6e-06,7.6e-06
-0.1,0.1,-0.1 to 0.1,0xaa6f,8,dw,float16,mem,512,0x17a3,0.001864,0x17a3,0.001864,0.0,0.0
-0.1,0.1,-0.1 to 0.1,0x2608,8,dw,float16,mem,512,0x1819,0.002,0x181c,0.002007,-5.7e-06,5.7e-06
-0.1,0.1,-0.1 to 0.1,0xac42,8,dw,float16,mem,512,0x177d,0.001828,0x1783,0.001834,-5.7e-06,5.7e-06
-0.1,0.1,-0.1 to 0.1,0x1a81,8,dw,float16,mem,512,0x1804,0.00196,0x1807,0.001966,-5.7e-06,5.7e-06
-0.1,0.1,-0.1 to 0.1,0xa562,8,dw,float16,mem,512,0x17d9,0.001916,0x17dc,0.001919,-2.86e-06,2.86e-06
-0.1,0.1,-0.1 to 0.1,0xae26,8,dw,float16,mem,512,0x1749,0.001779,0x174a,0.00178,-9.5e-07,9.5e-07
-0.1,0.1,-0.1 to 0.1,0xaa19,8,dw,float16,mem,512,0x17a3,0.001864,0x17a8,0.001869,-4.77e-06,4.77e-06
-0.1,0.1,-0.1 to 0.1,0xaa0d,8,dw,float16,mem,512,0x17a3,0.001864,0x17a8,0.001869,-4.77e-06,4.77e-06
-0.1,0.1,-0.1 to 0.1,0xadd1,8,dw,float16,mem,512,0x1750,0.001785,0x1754,0.001789,-3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0xa0de,8,dw,float16,mem,512,0x17f0,0.001938,0x17f4,0.001942,-3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0xad4e,8,dw,float16,mem,512,0x175f,0.0018,0x1763,0.001803,-3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0x2b88,8,dw,float16,mem,512,0x183e,0.002071,0x1842,0.002079,-7.6e-06,7.6e-06
-0.1,0.1,-0.1 to 0.1,0xa053,8,dw,float16,mem,512,0x17f0,0.001938,0x17f6,0.001944,-5.7e-06,5.7e-06
-0.1,0.1,-0.1 to 0.1,0xa214,8,dw,float16,mem,512,0x17e9,0.001931,0x17ef,0.001937,-5.7e-06,5.7e-06
-0.1,0.1,-0.1 to 0.1,0xa9ab,8,dw,float16,mem,512,0x17aa,0.001871,0x17ae,0.001875,-3.8e-06,3.8e-06
-0.1,0.1,-0.1 to 0.1,0x9eb3,8,dw,float16,mem,512,0x17f8,0.0019455,0x17fa,0.001947,-1.9e-06,1.9e-06
-0.1,0.1,-0.1 to 0.1,0xaded,8,dw,float16,mem,512,0x1750,0.001785,0x1751,0.001786,-9.5e-07,9.5e-07
-0.1,0.1,-0.1 to 0.1,0x2419,8,dw,float16,mem,512,0x1815,0.001993,0x1815,0.001993,0.0,0.0
-0.1,0.1,-0.1 to 0.1,0xacfc,8,dw,float16,mem,512,0x176e,0.001814,0x176d,0.001813,9.5e-07,9.5e-07
-0.1,0.1,-0.1 to 0.1,0xacf7,8,dw,float16,mem,512,0x176e,0.001814,0x176d,0.001813,9.5e-07,9.5e-07
-0.1,0.1,-0.1 to 0.1,0x270d,8,dw,float16,mem,512,0x181d,0.002008,0x1821,0.002016,-7.6e-06,7.6e-06
-0.1,0.1,-0.1 to 0.1,0xae38,8,dw,float16,mem,512,0x1749,0.001779,0x1748,0.001778,9.5e-07,9.5e-07
-0.1,0.1,-0.1 to 0.1,0x29d8,8,dw,float16,mem,512,0x1831,0.002047,0x1834,0.002052,-5.7e-06,5.7e-06
-0.1,0.1,-0.1 to 0.1,0x29aa,8,dw,float16,mem,512,0x1831,0.002047,0x1832,0.002048,-1.9e-06,1.9e-06
-0.1,0.1,-0.1 to 0.1,0x2c5a,8,dw,float16,mem,512,0x184b,0.002096,0x184c,0.002098,-1.9e-06,1.9e-06
-0.1,0.1,-0.1 to 0.1,0x29f2,8,dw,float16,mem,512,0x1831,0.002047,0x1835,0.002054,-7.6e-06,7.6e-06
-0.1,0.1,-0.1 to 0.1,0xac40,8,dw,float16,mem,512,0x177d,0.001828,0x1783,0.001834,-5.7e-06,5.7e-06
-0.1,0.1,-0.1 to 0.1,0x2d9f,8,dw,float16,mem,512,0x1861,0.002138,0x1862,0.00214,-1.9e-06,1.9e-06
